metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Diet	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Klebsiella	BD	2.52488774562459	0.234027660785397	16	0	3.44452367670117e-07	4.03009270174036e-05
Sex	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__	Male	0.74047918374787	0.125427362530772	16	0	0.000102573380482714	0.00400036183882586
Sex	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Klebsiella	Male	-0.908211087800501	0.147756539394814	16	0	7.24142638607207e-05	0.00400036183882586
Sex	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae_RC9_gut_group	Male	1.16305509541443	0.216353799203511	16	0	0.000224819337678752	0.00657596562710349
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium_5	BD	-1.77646335247704	0.355582225711085	16	0	0.00040512316250689	0.00947988200266122
Sex	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Male	0.638164643295159	0.152390884613598	16	0	0.00151676199504765	0.0253515933457964
Sex	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Male	0.558820856977644	0.131561743423136	16	0	0.00137126836595598	0.0253515933457964
Diet	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus	BD	1.85008457924347	0.489780262414146	16	0	0.00306096927229805	0.0447666756073589
Sex	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	Male	1.44231312839809	0.398399511267993	16	0	0.00402457412912064	0.0523194636785683
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae_1.g__Clostridium_sensu_stricto_18	Male	-0.34660693084227	0.101016241512897	16	0	0.00561115488392559	0.0656505121419294
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Family_XIII.g__	Male	1.19036857220775	0.389928083088915	16	0	0.0109925886744869	0.116921170446815
Diet	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	BD	1.14826448100067	0.382874147710777	16	0	0.0121000420063857	0.117975409562261
Sex	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002	Male	1.04992331982991	0.368741658456737	16	0	0.0158728159330803	0.132651390297885
Diet	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	BD	-0.146296766215756	0.050927680974143	16	0	0.0151697773945824	0.132651390297885
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	Male	0.30929016559344	0.117849633064849	16	0	0.0236402999894127	0.184394339917419
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Caproiciproducens	BD	-0.779916227278255	0.319892991322452	16	0	0.0329361786755621	0.240845806565048
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	Male	-0.480101775377439	0.202671387994944	16	0	0.0372262386384542	0.256204112982303
Diet	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002	BD	-1.32843065780335	0.584040125169491	16	0	0.0439546633128336	0.285705311533418
Histology	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Histology	0.256249488853197	0.122583535600333	16	0	0.0605979821506042	0.354498195581035
Sex	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Male	-0.83902698225749	0.39578004553167	16	0	0.0575767552443175	0.354498195581035
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Catabacter	Male	0.26866435378102	0.134334180209246	16	0	0.0708075732935731	0.394499336921336
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	BD	-0.908403283557324	0.468783889487214	16	0	0.0787373452686946	0.400533452019012
Histology	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Klebsiella	Histology	-0.226331534620889	0.115816388882537	16	0	0.076564203715394	0.400533452019012
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	Male	-0.389543895679559	0.207051827515225	16	0	0.0866342299717038	0.422341871112056
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Catabacter	BD	0.382037409231932	0.212768342346527	16	0	0.100054897612464	0.468256920826331
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	BD	0.748570938529198	0.428009128378734	16	0	0.108108522979095	0.468470266242745
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	BD	-0.576921330367336	0.327943893740315	16	0	0.106288728568885	0.468470266242745
Sex	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Male	0.480706022312871	0.280880106031299	16	0	0.115015977751125	0.468852330485103
Sex	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Male	0.456151752414564	0.270229371290535	16	0	0.119522452737067	0.468852330485103
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella	Male	0.601951481660154	0.357353353581738	16	0	0.120218546278231	0.468852330485103
Diet	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	BD	-0.396642809401797	0.247701887134861	16	0	0.137616904319661	0.51939283243227
Sex	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Male	0.328565347005467	0.210751223309871	16	0	0.147280228496343	0.538493335439754
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	BD	0.752434191393986	0.501925542512114	16	0	0.161989194005439	0.574325324201101
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	BD	-0.446077794995095	0.316269081346647	16	0	0.18605732066817	0.577983781859099
Histology	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus	Histology	-0.336845830610392	0.242384088908038	16	0	0.192098588289709	0.577983781859099
Sex	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Male	0.428279549742361	0.292555309305974	16	0	0.171197677942731	0.577983781859099
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	BD	0.521187982794488	0.364826621840933	16	0	0.180896340089486	0.577983781859099
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	BD	0.256210104108695	0.18665890568057	16	0	0.197210322479704	0.577983781859099
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.004	BD	-0.239944799912427	0.174973856233589	16	0	0.197601292943282	0.577983781859099
Histology	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Histology	0.0351166645509426	0.0252032605239593	16	0	0.191031629319373	0.577983781859099
Sex	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella	Male	-0.491522315051475	0.383346824441723	16	0	0.226140000488454	0.587964001269979
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	BD	0.595600182463144	0.444878544427837	16	0	0.207648927186063	0.587964001269979
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_vadinBB60_group.g__	BD	0.598151541322814	0.45769737815301	16	0	0.217917298472904	0.587964001269979
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	BD	-0.505788205147738	0.391699145074083	16	0	0.223086350525899	0.587964001269979
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	BD	-0.560051275714086	0.422726867453615	16	0	0.21208260146817	0.587964001269979
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Family_XIII.g__	BD	-0.761272662216648	0.617596740784494	16	0	0.243406550787649	0.605926945577765
Sex	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Betaproteobacteriales.f__Burkholderiaceae.g__Parasutterella	Male	0.223848765075168	0.179932481134384	16	0	0.239330938178247	0.605926945577765
Diet	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	BD	-0.249839288716145	0.208377153310926	16	0	0.255728143625783	0.623337350087847
Sex	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Male	-0.236295328363068	0.199680776283149	16	0	0.261608116320196	0.624656114478835
Histology	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella	Histology	-0.304443090859219	0.300479728872065	16	0	0.332737119123847	0.720930424768335
Histology	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Histology	-0.254678594201848	0.24839458560827	16	0	0.32724153474646	0.720930424768335
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	Male	0.253397188194332	0.247304570604267	16	0	0.327540429716882	0.720930424768335
Histology	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium_5	Histology	0.185391202740046	0.175971717165678	16	0	0.314690809431737	0.720930424768335
Diet	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	BD	0.514817507624761	0.503148562803848	16	0	0.328192813382738	0.720930424768335
