# Constructed from biom file
#OTU ID	WT1_R3TK43_d7_COLON	WT2_L1TK28_D7_COLON	WT3_L1TK41_d7_COLON	WT4_R1TK44_d7_COLON	KO1_R3L1TK43_d7_COLON	KO2_R1R3TK28_d7_COLON	KO3_L3TK40_d7_COLON	KO4_TK44L1_d7_COLON	WT1_R3TK43_d0_STOOL	WT1_R3TK43_d7_STOOL	WT2_L1TK28_d0_STOOL	WT2_L1TK28_D7_STOOL	WT3_L1TK41_d0_STOOL	WT3_L1TK41_d7_STOOL	WT4_R1TK44_d0_STOOL	WT4_R1TK44_d7_STOOL	KO1_R3L1TK43_d0_STOOL	KO1_R3L1TK43_d7_STOOL	KO2_R1R3TK28_d0_STOOL	KO2_R1R3TK28_d7_STOOL	KO3_L3TK40_d0_STOOL	KO3_L3TK40_d7_STOOL	KO4_TK44L1_d0_STOOL	KO4_TK44L1_d7_STOOL	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria	263.0	502.0	30.0	595.0	7.0	0.0	3.0	29.0	662.0	1194.0	1462.0	902.0	2078.0	1353.0	16.0	952.0	302.0	722.0	1002.0	1678.0	648.0	81.0	8.0	257.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	294.0	157.0	214.0	432.0	142.0	93.0	6.0	28.0	1004.0	522.0	1012.0	492.0	564.0	733.0	1534.0	534.0	930.0	184.0	2789.0	1008.0	733.0	184.0	296.0	1403.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	47640.0	38588.0	15819.0	26239.0	75556.0	53505.0	36890.0	63566.0	39719.0	43065.0	31570.0	35078.0	45740.0	30712.0	57689.0	32481.0	39351.0	5300.0	51643.0	40466.0	72172.0	56096.0	33823.0	56339.0
k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria	3306.0	3327.0	4299.0	3931.0	26937.0	8774.0	54194.0	80427.0	151.0	224.0	131.0	73.0	175.0	78.0	99.0	484.0	992.0	4593.0	1155.0	366.0	1009.0	7448.0	85.0	2878.0
k__Bacteria;p__Firmicutes;c__Bacilli	22672.0	26677.0	3372.0	17970.0	12458.0	2210.0	7051.0	20264.0	2017.0	13184.0	35444.0	25883.0	37073.0	12491.0	43416.0	16808.0	24814.0	11969.0	42087.0	34151.0	28398.0	5264.0	11907.0	17328.0
k__Bacteria;p__Firmicutes;c__Clostridia	35171.0	18094.0	37903.0	28573.0	3846.0	19761.0	15928.0	3308.0	11012.0	8279.0	26212.0	18941.0	11702.0	7221.0	39858.0	7151.0	12130.0	12436.0	39656.0	14410.0	13166.0	29801.0	24468.0	6737.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	33377.0	14701.0	5910.0	40503.0	21528.0	8732.0	2864.0	14684.0	46798.0	38281.0	20702.0	10832.0	54319.0	29934.0	9361.0	43774.0	16920.0	64833.0	31267.0	17953.0	36478.0	32441.0	1639.0	35054.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	145.0	15.0	24.0	5.0	231.0	544.0	62.0	375.0	21.0	8.0	0.0	0.0	16.0	13.0	7.0	0.0	9.0	0.0	0.0	88.0	40.0	477.0	0.0	65.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	193.0	147.0	440.0	732.0	14.0	176.0	10.0	3.0	126.0	20.0	144.0	217.0	79.0	23.0	229.0	27.0	442.0	7.0	590.0	49.0	105.0	160.0	76.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	897.0	855.0	74.0	71.0	10695.0	111.0	5297.0	3818.0	566.0	370.0	338.0	96.0	1844.0	509.0	147.0	244.0	122.0	36.0	304.0	2254.0	2719.0	9289.0	93.0	13407.0
k__Bacteria;p__Tenericutes;c__Mollicutes	48.0	108.0	1504.0	5156.0	5.0	0.0	0.0	7.0	443.0	44.0	68.0	4.0	417.0	651.0	1060.0	300.0	557.0	0.0	162.0	0.0	161.0	0.0	112.0	26.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	8.0	11.0	5.0	0.0	5341.0	539.0	507.0	0.0	278.0	130.0	0.0	0.0	206.0	11.0	0.0	0.0	41.0	36.0	0.0	0.0	50.0	2587.0	0.0	0.0
