Eigvals,17,,,,,,,,,,,,,,,,
17.31579306,17.17493858,0.3381850985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,
Proportion explained,17,,,,,,,,,,,,,,,,
0.497167144,0.4931229618,0.009709894252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Site,17,17,,,,,,,,,,,,,,,
SK39,-1.49680287,0.4514086357,0.01925962618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK40,0.221355135,1.139834599,0.04194285483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK41,-0.04920836051,0.9803312137,-0.2145528222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK42,0.0881424439,1.641368265,-0.07211859219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK43,-0.4963300269,1.315924465,-0.0007725035005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK44,0.4271978279,1.134071773,0.2673885361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK45,-0.2177265827,1.341419409,0.02462681375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK46,1.595317606,-0.3273033804,0.05670228406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK47,1.797654329,-0.4843612879,-0.08803161131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK48,1.819284174,-0.7584999194,-0.2427920925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK49,0.159681397,-0.9634913699,0.06249247591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK50,-0.3415877785,-1.036053056,0.03165438833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK51,-0.3586532194,-1.238803541,0.2562924191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK52,-1.677387031,-1.175510255,-0.1027580165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK53,-1.39941795,-0.6682415433,-0.1945367989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK54,0.4160020878,-0.7194252397,0.154294596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK55,-0.4875211811,-0.6326687682,0.0009084428259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,
